location,latitude,longitude
ILES_AUSTRALES,-21.817058109333054,-138.81746858196857
ILES_DU_VENT,-17.665648778279564,-149.41525777180988
ILES_MARQUISES,-9.749842643737756,-139.01021321614576
ILES_SOUS_LE_VENT,-16.836573918660406,-151.44018554687497
ILES_TUAMOTU_GAMBIER,-16.11926518298047,-145.60157561461438
ILFOV,44.539915853676156,26.144185002087397
ILLINOIS,40.12471755485178,-89.12927803840488
ILLIZI,26.781115930510843,8.305523652009683
IMBABURA,0.4413128829696922,-78.38319240232244
IMERETI,42.19827182069744,42.95433612196226
IMO,5.554609208701607,7.0292253692134885
INAGUA,21.04200855792249,-73.319160047457
INARAJAN,13.295075272189905,144.72243390031682
INCHEON,37.52330438364301,126.69786239517319
INCHIRI,20.053050238794462,-14.996955174794278
INDEPENDENCIA,18.399075703929416,-71.56754495344343
INDIANA,39.90636408715761,-86.28205962157399
INGUSHETIA,43.01127138678651,44.87160589390325
INHAMBANE,-22.770172466859307,34.50226260003063
INNER_KARTLI,41.957128414700804,43.99808964125978
INNER_MONGOLIA,44.07708255251413,113.94780735868096
INNLANDET,61.40778425887852,10.456335084932842
INTIBUCA,14.300760141163758,-88.22091035966399
IOWA,42.08703913834567,-93.49854842605876
IRBID,32.39847833763481,35.715074155635875
IRINGA,-7.83397197962221,35.491408890897254
IRKUTSK,57.114737653280194,106.38701906500143
ISABEL_PROVINCE,-7.990126727795616,159.13607568305267
ISFAHAN,33.14080562335398,52.49903558767812
ISHIKAWA,36.4468214729348,136.6718063209522
ISIOLO,0.9880974945407764,38.528721749168774
ISLAMABAD_CAPITAL_TERRITORY,33.68135947976671,73.03792714662657
ISLE_OF_YOUTH,21.599115170995592,-82.84100388928401
ISMAILIA,30.527049895836775,32.337220940575705
ISSYK_KUL_REGION,42.18951398858304,77.91296724866568
ISTRIA,45.226578903558305,13.890582701990034
ITAPUA,-26.7812110662921,-55.771737483206685
ITASY,-19.044938926351804,46.834614760681596
ITURI,1.7146017432416953,29.409101700622617
IVANO_FRANKIVSK_OBLAST,48.67965913277718,24.61219125578136
IVANOVO,57.01211049945453,41.75679915340841
IWATE,39.632095743754036,141.33981382189302
IZABAL,15.511284286725234,-89.04845234411755
JABAL_AL_AKHDAR,32.082714126446284,21.749999180770676
JABAL_AL_GHARBI,30.472332235423412,12.994493866454606
JABAT,7.744153457384476,168.98174910196943
JABLANICA_DISTRICT,42.90997072315864,21.93517356205846
JAFARA,32.569926074188814,13.081184643939444
JAHRA,29.45399291183887,47.35661543764169
JAKARTA,-6.166212837509137,106.82435808493096
JALAL_ABAD_REGION,41.592783240681044,72.21236147377937
JALAPA,14.627211367878013,-89.95689931625994
JALISCO,20.623230105248865,-103.6258524600655
JALUIT,5.7915826187777295,169.59986193382224
JAMBI,-1.7203011193586943,102.74861765194211
JAMBYL_REGION,44.32915783126896,72.13245100125046
JAMMU_AND_KASHMIR,34.09345204071284,77.18119643730373
JAMTLAND,63.229158259653175,14.346453311639422
JANJANBUREH,13.55318034658067,-14.770288578025298
JARASH,32.22586710909232,35.89215134134851
JARVA_MAAKOND,58.90025385504837,25.621613143767625
JASZ_NAGYKUN_SZOLNOK,47.28491616341998,20.37799460192466
JAWZJAN,36.85193846531376,65.90780503038512
JAZAN,17.340379113227996,42.64208465478078
JEJU_DO,33.352864789442606,126.4473729199396
JENDOUBA,36.60268748156371,8.662154454512093
JEOLLABUK_DO,35.71218498461987,127.20679872617988
JEOLLANAM_DO,34.94615371180851,127.00409665087848
JERUSALEM,31.757702340092376,35.03742812953442
JEWISH_AUTONOMOUS,48.533945690975706,132.26890166434708
JHARKHAND,23.65467131249586,85.62035898869627
JIANGSU,32.92670554772501,119.44618327067492
JIANGXI,27.620574367788986,115.710749541362
JIGAWA,12.314858389248217,9.58066935815927
JIHOCESKY_REGION,49.09130464901514,14.504283984840628
JIHOMORAVSKY_REGION,49.059537832183715,16.69331275487862
JIJEL,36.6978901796551,6.003099507392434
JILIN,43.66222288800026,126.23677705332697
JINOTEGA_(DEPARTAMENTO),13.78407157194454,-85.51216426597743
JIWAKA,-5.810563250205704,144.59594229889947
JIZZAKH_REGION,40.37077491142074,67.62271271294719
JOGEVA_MAAKOND,58.725718713115555,26.457328037985626
JOHOR,2.0742085608144487,103.3451445271797
JONGLEI,7.380315128489522,32.332893071069044
JONKOPING,57.51762399576423,14.339346598225772
JOST_VAN_DYKE,18.445695241292338,-64.7516199747721
JUFRA,27.96715207823546,17.047491933277996
JUGOVZHODNA,45.73370946033375,15.002047527290534
JUJUY,-23.275065527996702,-65.77162056125262
JUNIN,-11.538680053667136,-74.87385055928375
JURA,47.33385062385146,7.190866608280958
JUTIAPA,14.204789608857588,-89.89130831913064
KABARDINO_BALKARIA,43.43270825627159,43.39471642815649
KABUL,34.52800438785496,69.39781313894814
KACHIN,26.101358699532312,97.33018752400335
KADUNA,10.367632670472368,7.729315897681966
KAFFRINE,14.231757666914518,-15.219078392887328
KAFR_EL_SHEIKH,31.2529140362406,30.95204893515643
KAGAWA,34.19558682194722,133.97783030800275
KAGERA,-1.875353473714184,31.458226600123584
KAGOSHIMA,31.68318966670163,130.61063310055692
KAINUU,64.50238080502075,28.511138867552916
KAIROUAN,35.616940881356655,9.941922304954804
KAJIADO,-2.112792611054972,36.8997102139538
KAKAMEGA,0.4353924055826154,34.70242115281399
KAKHETI,41.76426194897706,45.843687399135625
KALASIN,16.639414898460437,103.6565536181891
KALININGRAD,54.71421372268088,21.411519498509595
KALMAR,57.189616000060134,15.937743884505588
KALMYKIA,46.40503992556868,45.34322051180326
KALUGA,54.39293357517853,35.484023346718544
KAMCHATKA_KRAI,58.92501155542906,163.04038327309974
KAMPHAENG_PHET_PROVINCE,16.33123159663054,99.48396142481246
KAMPONG_CHAM,12.106836616455665,105.26776122608447
KAMPONG_CHHNANG,12.1751990827073,104.55086844903995
KAMPONG_SPEU,11.600487030791907,104.31574161644467
KAMPONG_THOM,12.78834850591902,105.02481710907878
KAMPOT,10.798117474720422,104.29606114622773
KANAGAWA,35.440762606811944,139.2636081128719
KANCHANABURI_PROVINCE,14.622580982204896,99.05080705845941
KANDAHAR,31.029763344388,65.64005570604473
KANDAL,11.386547768548015,104.98433900108903
KANEM,15.13318536061944,15.276747794431154
KANGWON_DO,38.73345109960551,127.38711529834141
KANI_KELI,-12.96323427871396,45.119735091588296
KANIFING,13.446085614975177,-16.64966832734298
KANKAN,10.542878302069711,-9.358992906387144
KANO,11.77142505387114,8.502999509036618
KANSAS,38.48459041239549,-98.37702071007362
KAOHSIUNG,22.96735772008972,120.6300943068974
KAOLACK,13.97585692375799,-15.949536996473931
KAPISA,34.93549742477213,69.62001834017664
KARA_REGION,9.613475091185238,0.9295918860756839
KARACHAY_CHERKESSIA,43.79882782398089,41.80950103996346
KARAGANDA_REGION,48.20804331738328,70.95867056011032
KARAK,31.116110562503327,35.76042635097847
KARAS_REGION,-26.940280310209175,17.619729971640226
KARBALA,32.471626872541506,43.81373322873332
KARDZHALI,41.5352744926575,25.406796315233116
KARLOVAC,45.31803050548762,15.501555318301948
KARLOVARSKY_REGION,50.17774720696061,12.706868119429295
KARNATAKA,14.71377100079793,76.15224918716908
KARUZI,-3.136658095089359,30.127995690214938
KASAI,-4.994965446083731,21.09742533575172
KASAI_ORIENTAL,-6.146721110336852,23.55260128386296
KASSALA_STATE,15.662802902452588,35.812354407510014
KASSERINE,35.24612854058381,8.749659556628895
KATAVI,-6.4808133379927035,31.389716448774173
KATSINA,12.383417600827283,7.652166540277819
KAUNAS,55.066608027079475,23.920739128255118
KAVANGO_EAST_REGION,-18.453885239550207,20.584162893851776
KAVANGO_WEST_REGION,-18.281307842149534,18.804790744923682
KAYAH,19.26077910856952,97.39656308235422
KAYANGEL,8.082612104512412,134.71919791596255
KAYANZA,-2.9992146869539553,29.668794626638395
KAYES,13.848398850007584,-10.209730390381454
KAYIN,17.315820167743308,97.69359991778151
KEBBI,11.748206291323308,4.530350611877771
KEBILI,33.313066169751266,8.856955509720954
KEDAH,5.90743063504714,100.57485628019421
KEDOUGOU,12.841362398426188,-12.234243517894193
KEELUNG,25.12185860057332,121.74558984153255
KELANTAN,5.30965762911617,102.0235862642278
KEMEROVO,54.81555259238101,87.18532377845331
KEMO,5.752088310734143,19.2466712805145
KENTUCKY,37.53495858176554,-85.18811029754448
KEP,10.52426824524715,104.35402174712142
KERALA,10.492228302424065,76.40918937265637
KEREWAN,13.512235738634162,-16.0245537686776
KERICHO,-0.2756374915115944,35.31555347075094
KERMAN,29.613758125597304,57.312287408422335
KERMANSHAH,34.44041016242727,46.680169149682676
KERRY,52.11405364107368,-9.740490718843008
KESKI_POHJANMAA,63.58278991590504,24.01099068408738
KGALAGADI_DISTRICT,-24.867407817624997,21.79074949236184
KGATLENG_DISTRICT,-24.156375240410956,26.31555917966032
KHABAROVSK_KRAI,54.797567228559565,137.30789230793695
KHAKASSIA,53.36548427031015,89.91806102374774
KHAMMOUANE,17.56860533493753,105.28444083200525
KHANH_HOA,12.351408585118188,109.0606813833509
KHANTY-MANSIYSK,61.86115754302779,70.24554636660622
KHARKIV_OBLAST,49.59524584079717,36.55570604216128
KHARTOUM_STATE,15.909840959185845,32.89787372960644
KHATLON_REGION,37.828339747796505,69.16067614207009
KHENCHELA,34.993330561005024,7.025315758176655
KHENTII,47.89038271147323,110.41367067827039
KHERSON_OBLAST,46.69550455149288,33.62145268283296
KHMELNYTSKYI_OBLAST,49.48271222517043,26.976734674844682
KHOMAS_REGION,-22.897808452873058,17.171988789663022
KHON_KAEN_PROVINCE,16.430261253679877,102.61976133426049
KHOST,33.353887677955754,69.84653983057768
KHOVD,46.880573218199046,92.29993201651234
KHULNA,23.136022386848058,89.23266649968491
KHUZESTAN,31.445354538567155,49.001460101229206
KHYBER_PAKHTUNKHWA,34.44160038112526,72.03555360040583
KIAMBU,-1.084038724875064,36.868968294151856
KIDAL,19.46652583224275,1.1317714357375097
KIE_NTEM_PROVINCE,1.9916102134967117,10.846432353731423
KIEN_GIANG,9.962436723776765,105.08650026386131
KIGALI,-1.9442738485546347,30.08299265493386
KIGOMA,-4.833695257517747,30.427859806235666
KILDARE,53.17947520680039,-6.805639873778742
KILI,11.613531226891293,165.55265270017117
KILIFI,-3.1913287357953846,39.67459487863249
KILIMANJARO,-3.7664834387170623,37.667622708196326
KILKENNY,52.56400946059491,-7.247082354760725
KINDIA,10.25417106971142,-13.113974187541782
KINGSTON,17.96707843984219,-76.7553394434202
KINMEN,24.465506712325322,118.39451205167953
KINSHASA,-4.442839840260621,15.93403964398992
KIRINYAGA,-0.5254540816404166,37.248191292512786
KIRKUK,35.31150022433791,44.07528894424391
KIROV,58.61377810444622,49.84368822521055
KIROVOHRAD_OBLAST,48.47657949787774,32.080224219823045
KIRUNDO,-2.5205754281177932,30.101828941194416
KISII,-0.7641078577009034,34.80026071544481
KISUMU,-0.19320030785227243,34.82131022589383
KITUI,-1.4808072039433064,38.41153908570399
KLAIPEDA,55.813526498422675,21.581295028878962
KOCHI,33.44775399425358,133.3544239863242
KOGI,7.716567331433043,6.682002339897938
KOH_KONG,11.508670478430348,103.41997054862121
KOHGILUYEH_AND_BOYER_AHMAD,30.81073518227507,50.82267025825075
KOLDA,13.021105939773884,-14.399954994525704
KOLUBARA_DISTRICT,44.30661386404973,20.031946494910688
KOMAROM_ESZTERGOM,47.60598780869182,18.284491598532043
KOMI_REPUBLIC,64.1093902425196,54.743235754620045
KON_TUM,14.686609222153217,107.8888124300152
KONGO_CENTRAL,-5.253929161590672,14.38061115555072
KOPRIVNICA_KRIZEVCI,46.0758623611573,16.83684184696515
KORCE_COUNTY,40.66114995263302,20.623868976452705
KOROAKA,46.550033936826445,15.098653886159365
KOROR,7.271672089288381,134.4330283657099
KOSICE,48.68659762232671,21.351836539773227
KOSRAE,5.308288425644124,162.9584115086478
KOSTANAY_REGION,51.611421202873245,64.0136907455973
KOSTROMA,58.45000523553023,43.74844179716113
KOTAYK,40.39990674720617,44.665945701815545
KOUFFO,7.0211104586402175,1.7922228229211365
KOUILOU,-4.232484551861046,11.921970395715869
KOULIKOURO,13.576072078195162,-7.6529580131173365
KOUNGOU,-12.748675343196771,45.18117197609095
KRABI_PROVINCE,8.195939330397017,99.03702566436733
KRAJ_VYSOCINA,49.41327405016538,15.697439628905967
KRALOVEHRADECKY_REGION,50.41716896712438,15.8552122498233
KRAPINA_ZAGORJE,46.11510960031782,15.919889255080381
KRASNODAR_KRAI,45.270543149209544,39.469909699022324
KRASNOYARSK_KRAI,67.37352655458463,96.043025398038
KRATIE,12.699651054123892,106.1360516079039
KRONOBERG,56.77167771157866,14.55019790758484
KUALA_LUMPUR,3.13538650901627,101.70730147607405
KUFRA,23.783469215944965,22.27065094023656
KUJALLEQ,61.49329617835067,-44.537901244644964
KUJAWSKO_POMORSKIE,53.07884053865619,18.551525106501597
KUKES_COUNTY,42.18291250097719,20.25894091381095
KUMAMOTO,32.58801112631213,130.8539895406874
KUMGANG_GUN/KUMGANGSAN_TOURIST_REGION,38.56151484534068,128.007182930035
KUNAR,34.98459949409494,71.12704937345406
KUNDUZ,36.819470764699766,68.76338524104715
KUNENE_REGION,-19.144570233538893,13.941362767918514
KUNTAUR,13.64007638129829,-15.200991515263228
KURDISTAN,35.723536060850854,46.94915111925495
KURGAN,55.42273317267655,64.8538614811521
KURSK,51.71159420743623,36.13377513607833
KURZEME_REGION,56.93926414580043,22.07347863477617
KWAJALEIN,8.720923704309929,167.7318090452131
KWALE,-4.135685891380818,39.10713650913489
KWANGO,-6.451000129922694,17.893904071248926
KWARA,8.969209369736804,4.391715084123443
KWAZULU_NATAL,-28.754847208477724,30.713897441913545
KWENENG_DISTRICT,-23.874362576558546,24.716614895142577
KWILU,-4.764136289237599,18.634948864105787
KYIV,50.383108505575144,30.57946567195963
KYIV_OBLAST,50.248058729335376,30.49264233574563
KYMENLAAKSO,60.85116066962022,26.978481223756276
KYOTO,35.21901884665932,135.51486585132005
KYRENIA,35.29964475560014,33.37953912101078
KYUSTENDIL,42.288105489923545,22.85349104180022
KYZYLORDA_REGION,45.17631815506677,63.67376746695359
LA_ALTAGRACIA,18.66640527238495,-68.69488190568245
LA_ARAUCANIA,-38.63375275076552,-72.27919389533848
LA_DIGUE_A,-4.487336032090134,55.23639989796545
LA_GUAJIRA,11.418766716764289,-72.5339208375911
LA_LIBERTAD,-6.318416245549139,-79.21770688777646
LA_MASSANA,42.55105134513561,1.5033159198867179
LA_PAMPA,-37.13761112379827,-65.4723302727663
LA_PAZ,-14.456158132945363,-68.60757025067593
LA_RIOJA,-26.477282001075572,-64.32972013330277
LA_RIVIERE,-4.6139254090955575,55.453297302665945
LA_ROMANA,18.498009853962266,-68.9888066611218
LA_UNION,13.563341488031506,-87.90472246888734
LA_VEGA,19.061644907835042,-70.61696264687909
LAANE_MAAKOND,58.857239387279215,23.85916270013769
LAANE_VIRU_MAAKOND,59.24901647708671,26.219414542552073
LAAYOUNE_SAKIA_EL_HAMRA,26.33168050305309,-11.98684082849712
LABE,11.777471292693,-11.97133715331624
LABORIE,13.781109131682856,-61.00401436468477
LABUAN,5.33214773347125,115.22829322851923
LAC,13.617590605695192,14.430667088861593
LACS,7.045581561869637,-4.434187401499877
LAE,8.92607504953861,166.27039335895265
LAGHMAN,34.85047064943256,70.16664411743822
LAGHOUAT,33.59897987912873,2.6676586231826307
LAGOS,6.572072297743352,3.349714793590886
LAGUNES,5.824972892525464,-4.329321002143632
LAHIJ_GOVERNORATE,13.205570408395413,44.58451015424872
LAI_CHAU,22.254177454241574,103.24604360626631
LAIKIPIA,0.3102132064219223,36.753288024736406
LAKES,6.601933995779782,29.95848236524394
LAKSHADWEEP,8.27354268101202,73.04917627330083
LAM_DONG,11.72907214712731,108.10949238326354
LAMBAYEQUE,-6.386000414929191,-79.81474886036266
LAMPANG_PROVINCE,18.361804218677054,99.51195555528365
LAMPHUN_PROVINCE,18.080783335291482,98.93192479495616
LAMPUNG,-4.887270776823931,105.00083191010906
LAMU,-2.0540009750595276,40.835563693528485
LANG_SON,21.856591131401135,106.64012963630702
LAO_CAI,22.381527273714294,104.083694591025
LAOIS,52.93483652371798,-7.3179352221105605
LAPLAND,67.7148913580155,26.375055633287
LARA,10.127252116420172,-69.76998571027947
LARNACA,34.92219780039831,33.39253069256597
LAS_TUNAS,21.01016854580109,-77.00935511834918
LATAKIA,35.469057373194204,36.137055336785906
LATGALE_REGION,56.344411066728846,27.18430747350109
LAUTEM,-8.534679301243754,126.91562662623024
LAVALLEJA,-33.95686668259937,-54.97249566208106
LAZIO,41.97620140093645,12.770888255170235
LE_MARIN,14.552693291786438,-60.94710138116247
LE_TRINITE,14.723744240221546,-61.040817062376846
LEBAP_REGION,38.881992569647956,63.18247663608652
LEIRIA,39.69338649239309,-8.787471577814502
LEITRIM,54.14752635655924,-8.000518514207403
LEKOUMOU,-3.0668042090692595,13.527229134056595
LEMPIRA,14.403308160644873,-88.62363685721316
LENINGRAD_OBLAST,59.920562707300014,31.806797984689464
LEON,12.572383812785171,-86.6799765759158
LERIBE_DISTRICT,-28.98243807038693,28.295950036093636
LES_MAMELL,-4.650408704508552,55.47058953433539
LEZHE_COUNTY,41.784768706001614,19.843338927686474
LHAVIYANI,5.4336147214580945,73.62457250687504
LHUNTSE_DISTRICT,27.784090952639946,91.09732249024036
LIAONING,41.30677372817005,122.61654099615942
LIBERECKY_REGION,50.68569482297063,14.9407648058305
LIBERTADOR_GENERAL_BERNARDO_O'HIGGINS,-34.437472062689245,-71.01197926259863
LIGURIA,44.282274932338886,8.650109831090017
LIKA_SENJ,44.71938756675183,15.467402254788162
LIKIEP,10.031570178357597,169.0125714609255
LIKOUALA,1.906099497319115,17.43563501202856
LIMA,-11.789570813555567,-76.65786009432236
LIMASSOL,34.78129099077236,32.944742160737
LIMBURG,51.18885623549234,5.822979964920913
LIMERICK,52.47284733161125,-8.76412061617866
LIMPOPO,-23.785914221900413,29.26252265084562
LINDI,-9.474917896370044,38.34905508514347
LINE_ISLANDS,1.9417536112844822,-157.39984033882206
LIPETSK,52.62857578148038,39.127715914438774
LIQUICA,-8.654447865772697,125.34643357297031
LISBOA,39.014521841728104,-9.205503755459356
LITORAL_PROVINCE,1.5547497055073134,9.822238541222683
LITTLE_CAYMAN,19.688100814819393,-80.0378239949544
LITTORAL,4.2409315562071335,10.103891965340564
LOBAYE,4.113192960558942,17.726929846775427
LOCATION,-0.5244574819925568,166.9128434013999
LODZKIE,51.58109487413822,19.43699283941273
LOEI_PROVINCE,17.36009252621617,101.60311414065747
LOFA,7.990105920122992,-9.924447312171619
LOGAR,33.98543285984547,69.17748546547793
LOGONE_OCCIDENTAL,8.774695625999344,15.88437968734674
LOGONE_ORIENTAL,8.207863562248999,16.37884590547424
LOJA,-4.114814434387846,-79.59707855925969
LOMAMI,-6.206612711859916,24.681642622941954
LOMBARDIA,45.628759008214494,9.765924347768939
LONG_AN,10.741680519216247,106.16156779866324
LONG_ISLAND,23.244800810761284,-75.0797650118482
LONGFORD,53.751826008227155,-7.72798636060427
LOPBURI_PROVINCE,15.076991047371985,100.87370854917424
LORESTAN,33.4615083957706,48.49335301724514
LORETO,-4.139079875996395,-74.4650224913191
LORI,40.95969944011561,44.458698755578695
LOS_LAGOS,-42.057288369866754,-72.89551660174293
LOS_RIOS,-30.06504703465417,-74.38075108635286
LOUGA,15.42660135106421,-15.585651671981687
LOUISIANA,31.09536120513178,-92.00053056381712
LOUTH,53.919132995085604,-6.50192452706869
LOVECH,43.0107633691615,24.590517566272105
LOWER_AUSTRIA,48.227678059738544,15.838943785771843
LOWER_JUBA,0.08067533615410635,41.80720481862667
LOWER_KARTLI,41.48018033533293,44.517486258449566
LOWER_SAXONY,52.75640241028917,9.181956625184666
LOWER_SHEBELLE,1.88974518078385,44.31920853113806
LOWER_UELE,3.6517748393571727,25.121437695297207
LUALABA,-9.810445960750911,23.913567565772787
LUANDA,-9.036511585583657,13.335846128566969
LUANG_NAMTHA,20.91542684640092,101.1747543542681
LUANG_PRABANG,20.134630694419176,102.57046823418156
LUAPULA,-10.641593004587854,29.208096386018212
LUBELSKIE,51.210554179578494,22.855524407736347
LUBOMBO,-26.537235266691248,31.857315116008934
LUBUSKIE,52.16319650177728,15.35037428372884
LUCERNE,47.053919598214385,8.144377473204967
LUHANSK_OBLAST,48.96441654866328,39.003741301342124
LUNDA_NORTE,-8.581408278894575,19.527046648075967
LUNDA_SUL,-10.177865371165268,20.63056018686896
LUSAKA,-15.380123672921071,29.19761134582601
LUXOR_GOVERNATE,25.66095678506263,32.670130644008154
LVIV_OBLAST,49.74098127933817,23.9237650343544
M'SILA,35.340135427102574,4.196041150525402
M'TSANGAMOUJI,-12.753738924769754,45.088864030398085
MA'RIB_GOVERNORATE,15.516163343882548,45.596384881494174
MA'AN,30.342628719346063,36.52532826924394
MACEDONIA_THRACE,40.952018921473524,23.84609746971184
MACHAKOS,-1.2836130848552454,37.43704825592867
MACVA_DISTRICT,44.52132397114231,19.629010236142996
MADABA,31.56582645483403,35.64608888331024
MADANG,-5.170253083093643,145.1827052509635
MADHYA_PRADESH,23.528937364890638,78.28746593349562
MADINAH,24.9113195942667,39.478713618393805
MADRE_DE_DIOS,-11.979934528037075,-70.54399061627004
MADRID,40.49387585413397,-3.723930863913018
MADRIZ,13.437608206901384,-86.50985824842613
MAE_HONG_SON_PROVINCE,18.70320983678908,98.00643320154774
MAEKEL_REGION,15.373644574479007,38.84756849954311
MAFETENG_DISTRICT,-29.77215190376272,27.51032506694625
MAFRAQ,32.42313276288816,37.70939167839819
MAGADAN,62.69168761789852,154.0097216563016
MAGALLANES,-52.28524851179697,-71.53637768670822
MAGDALENA,10.255312664242132,-74.260779027859
MAGWAY,20.404011105047346,94.82783780634647
MAHA_SARAKHAM_PROVINCE,15.96866273787284,103.23776960405304
MAHAICA_BERBICE,6.226901061838983,-57.87375972173635
MAHARASHTRA,19.46531431378277,76.15053113805624
MAHDIA,35.31895162506931,10.649146653126722
MAI_NDOMBE,-2.7358071796032184,18.513520864276718
MAINE,45.337401055125596,-69.25127999403703
MAIO,15.215465419021118,-23.146274396902008
MAJURO,7.062397670263349,171.26247912993477
MAKAMBA,-4.210241495586288,29.82811660667179
MAKIRA_ULAWA_PROVINCE,-10.579701639135028,161.977036577373
MAKKAH,21.64395309859298,41.19665989254905
MAKUENI,-2.22709441261369,37.82895984692695
MALACCA,2.303647587704849,102.3516518037327
MALAITA_PROVINCE,-8.974963625311727,160.9807950522332
MALAMPA,-16.276905309119073,167.50331880679403
MALANJE,-9.530031203550653,17.00179977517241
MALDONADO,-34.54585109781174,-54.8715791947621
MALOELAP,8.897010578064313,170.84368421933124
MALOPOLSKA,49.825387306003805,20.318394572009066
MALUKU,-4.198180388240114,129.4587929049652
MAMBERE_KADEI,4.538064366857114,15.955614629483406
MAMOU,10.64246106213855,-12.037817088481955
MAMOUDZOU,-12.7887739169941,45.19060548449516
MANABI,-0.8411999956502458,-80.19977728422175
MANAGUA,12.220707473007876,-86.26550699562053
MANATUTO,-8.725929292687264,125.97991511338928
MANAWATU_WANGANUI,-39.75893606980189,175.5444574036189
MANCHESTER,18.026016065828284,-77.51173118085114
MANDALAY,21.477265741761506,95.92413717233268
MANDERA,3.4659699527866348,40.754150107679635
MANDOUL,8.65776940710154,17.64483843906522
MANGILAO,13.468599365611752,144.82369106420452
MANGROVE_CAY,24.218881439184802,-77.71720244139937
MANGYSTAU_REGION,44.006650031088235,53.99819139972802
MANICA,-18.998425325607368,33.43890004862769
MANICALAND,-19.069990360871433,32.39244263401847
MANIEMA,-3.0528568834578533,26.377409209580815
MANIPUR,24.745126823461508,93.92955450407554
MANITOBA,54.92819633041567,-97.4153080382586
MANOUBA,36.761151066852136,9.886367982502978
MANSA_KONKO,13.36985951139422,-15.735535658602736
MANUFAHI,-9.00809796026589,125.82053612775503
MANUS,-2.0559453120936433,146.92173901826035
MANYARA,-4.554500817565682,36.537294956518835
MANZINI,-26.496985414912267,31.251380369446238
MAPUTO,-25.481564108063814,32.42381978688112
MARA,-1.7246947237868342,34.13791963251027
MARADI,14.083763802484421,7.2659600286106745
MARAMURES,47.67117542081307,24.015488540499287
MARANHAO,-5.145709485513542,-45.3070061523404
MARCHE,43.354063213132456,13.152882869591226
MARGIBI,6.4693288885215905,-10.292331748348362
MARI_EL,56.56094779436877,48.030983500886514
MARIA_TRINIDAD_SANCHEZ,19.44304399024398,-69.9812061935054
MARIJAMPOLE,54.69269650203741,23.158014383256063
MARITIME_REGION,6.5437809045981306,1.2605763590176324
MARJ,31.990148625092623,21.246919242515528
MARKAZI,34.46855876479373,49.91762770109427
MARLBOROUGH,-41.750206169845185,173.53266033629856
MAROWIJNE,5.634065796613625,-54.392117556322184
MARRAKECH_SAFI,31.74142864288295,-8.445472588274486
MARSABIT,2.9978792706672395,37.56531735427205
MARY_REGION,37.20652956060084,62.2770855889216
MARYLAND,37.1494519669582,-72.9711111568888
MASAYA,11.98157073920312,-86.13222200556201
MASCARA,35.40988716905966,0.12977538878096606
MASERU_DISTRICT,-29.555264886959424,27.861548556914567
MASHONALAND_CENTRAL,-16.71874544322844,31.18943290768291
MASHONALAND_EAST,-18.022678515298658,31.6643114820619
MASHONALAND_WEST,-17.187173072407777,29.709286573139728
MASSACHUSETTS,42.287290427336046,-71.87709874688697
MASVINGO,-20.80813929732357,31.236880545107407
MATABELELAND_NORTH,-18.827159909069245,27.394123768423285
MATABELELAND_SOUTH,-20.97056305198109,28.991146095530723
MATAGALPA_(DEPARTEMENTO),12.917670856088403,-85.67776570765892
MATAM,15.110323573919537,-13.775559193880017
MATANZAS,22.59564593638554,-81.11704357437262
MATO_GROSSO,-12.942944229610664,-55.90782378122578
MATO_GROSSO_DO_SUL,-20.339895104299256,-54.85525458686665
MATROUH,29.735786177080904,26.981096162784407
MATSIATRA_AMBONY,-21.45048667973143,46.567869097574906
MATSU_ISLANDS,26.150138020071363,119.92597298250583
MAULE,-35.58641945491008,-71.44726440084617
MAUREN,47.21761495379671,9.560474273408207
MAYABEQUE,22.873900942415403,-82.00409503086335
MAYAGUANA,22.386890324336164,-73.01027293182506
MAYO,53.90794120295424,-9.333788798508431
MAYO_KEBBI_EST,10.197186915221417,15.565094615066032
MAYO_KEBBI_OUEST,9.310586539921557,14.842581044541546
MAYSAN,31.882767713910063,47.02634195042763
MAZANDARAN,36.3883469567047,52.338683956880935
MAZOWIECKIE,52.38696718137594,21.05757280033501
MBEYA,-8.265383160724253,33.37705756037964
MBOMOU,5.462251554088578,23.336860161228962
MEDIMURJE,46.40332288758859,16.532225078207315
MEATH,53.62794817437368,-6.80765241722803
MECKLENBURG_VORPOMMERN,53.71989724479866,12.421132840741883
MEDEA,36.00916349898473,2.9295841674597183
MEDENINE,33.13377859485063,10.781800311618726
MEGHALAYA,25.5633112577945,91.33052114793297
MEHEDINTI,44.601651103735676,22.76140215791266
MEJIT,10.274084732799555,170.8728097918599
MELAKY,-17.688268182890205,44.831696946392995
MELEKEOK,7.511617448061272,134.60464048189542
MELILLA,35.29160344050838,-2.9570078744760444
MENABE,-20.254640014588087,44.88098986336208
MENDOZA,-34.628038238674755,-68.58274365902713
MERIDA,8.569605923878488,-71.27938694229789
MERIZO,13.27180170869834,144.69076878815548
MERU,0.17016538635666054,37.80121341106049
META,3.354457734236311,-72.92409041035653
MEXICO_CITY,19.24040654088375,-99.15413649774376
MIAOLI_COUNTY,24.5411660619841,120.92510374544244
MICHIGAN,44.85139009836055,-85.7146531256001
MICHOACAN_DE_OCAMPO,19.187759731184663,-101.91491016090605
MICOUD,13.841064185132403,-60.9319632276601
MIDDLE_JUBA,1.2203978750307671,42.53821036450442
MIDDLE_SHEBELLE,3.026117945110572,45.96419690061341
